typeNameIndex,cityGuid,totalArea,classCount,teacher,student
4,"98150175-dc15-4e78-a850-c4914029df2f","285476","62","300",2232
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","11028.25","27","81",972
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","11340","28","73",1008
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","11262","37","116",1332
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","95781.2","56","260",1848
1,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","15700","12","22",396
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","9867","26","80",858
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","6700","24","74",792
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","15650","40","87",1320
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","7790","11","38",220
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","113390","76","288",1520
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","10234","22","51",440
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","3075.05","8","28","279"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","200010000","63","183",1260
1,"4b994da8-3732-45fe-9545-b2c3e56effda","11122","9","16","350"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","14400","11","39",220
1,"4b994da8-3732-45fe-9545-b2c3e56effda","12950","8","15","245"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","13340","6","14","149"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","7849","7","17","211"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","1","12","23","400"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8774","10","43",270
1,"4b994da8-3732-45fe-9545-b2c3e56effda","12595","9","23","348"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","10400","8","16","243"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","14770","12","35",324
1,"4b994da8-3732-45fe-9545-b2c3e56effda","5764","6","12","164"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","7486","4","21","139"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","19030.4","15","59",405
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","86710","64","280",1728
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","113390","76","288",2052
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","20","43","200",1032
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","80040","95","300",2280
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","5","60","240",1860
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","25000","26","104",806
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","2.8","36","135",1116
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8091","28","137","978"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8091","26","152",806
4,"4b994da8-3732-45fe-9545-b2c3e56effda","36685","20","74",620
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","38906","72","270",2736
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","25000","26","111",988
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","19877","33","150",1254
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","33350","32","148",1216
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","70580","24","106",912
1,"81be4064-239a-403d-bbbc-db939d487b88","40020","72","228",2736
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","23800","12","42",456
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","41292","10","34","354"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","47357","30","108",1050
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","7624","10","26","314"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8390","5","13","129"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","41292","10","34","354"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","29970","11","25","268"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","73370","20","45","661"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","73370","20","68","669"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","15500","15","31","540"
"5","a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","26013","5","11","176"
4,"81be4064-239a-403d-bbbc-db939d487b88","50662","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","4.2","15","50","530"
4,"81be4064-239a-403d-bbbc-db939d487b88","58696","36","140",792
4,"81be4064-239a-403d-bbbc-db939d487b88","50662","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","50662","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","50662","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","73200","52","296",1144
4,"81be4064-239a-403d-bbbc-db939d487b88","50000","21","83",819
4,"81be4064-239a-403d-bbbc-db939d487b88","50000","21","83",819
0,"98150175-dc15-4e78-a850-c4914029df2f","17000","8","30","290"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","44689","46","179",1794
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","53360","26","91","1006"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","100000","52","212",2028
4,"81be4064-239a-403d-bbbc-db939d487b88","73200","52","281",2028
4,"81be4064-239a-403d-bbbc-db939d487b88","50000","21","83",819
4,"81be4064-239a-403d-bbbc-db939d487b88","86710","41","245",1066
4,"81be4064-239a-403d-bbbc-db939d487b88","15007.5","15","65",390
4,"81be4064-239a-403d-bbbc-db939d487b88","87524.89","60","260",1560
4,"81be4064-239a-403d-bbbc-db939d487b88","60030","33","129",858
4,"81be4064-239a-403d-bbbc-db939d487b88","73370","33","131",1089
4,"81be4064-239a-403d-bbbc-db939d487b88","73370","33","131",1089
4,"81be4064-239a-403d-bbbc-db939d487b88","93380","32","130",1056
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","43355","19","121",627
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","31015.5","14","76",462
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","17662","27","88",810
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","10986","21","99",630
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","11872.6","25","90",750
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12285","29","99",870
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12514","30","102",900
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","1","18","59",540
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","17210","36","140",1080
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","14674","20","78",740
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","8609","20","88",740
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","23345","43","120",1591
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","17210","36","135",864
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12439","25","87",600
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","28014","54","81",1296
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","19500","12","30","480"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","1","18","59",432
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12800","28","92",672
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","79373","32","93",672
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","60697","21","114",441
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","13340","52","145",1092
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","1","18","59",378
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","14260.18","14","30",294
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","10986","21","99",441
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","7843","12","59",252
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","5250","6","8",168
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","2320","6","10","221"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","8979","6","8","120"
1,"98150175-dc15-4e78-a850-c4914029df2f","16675","10","22","362"
1,"98150175-dc15-4e78-a850-c4914029df2f","7250","14","30",392
1,"98150175-dc15-4e78-a850-c4914029df2f","15643","27","92",675
1,"98150175-dc15-4e78-a850-c4914029df2f","15887","20","56",500
1,"98150175-dc15-4e78-a850-c4914029df2f","28600","20","69",500
1,"98150175-dc15-4e78-a850-c4914029df2f","26474","37","107",925
1,"98150175-dc15-4e78-a850-c4914029df2f","30177","13","29","453"
1,"98150175-dc15-4e78-a850-c4914029df2f","13409","10","18",320
1,"98150175-dc15-4e78-a850-c4914029df2f","29138","12","42",384
1,"98150175-dc15-4e78-a850-c4914029df2f","11510","6","13","229"
1,"98150175-dc15-4e78-a850-c4914029df2f","18581","10","28","340"
1,"98150175-dc15-4e78-a850-c4914029df2f","18506","28","88",896
1,"98150175-dc15-4e78-a850-c4914029df2f","15684","9","19","350"
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","33350","12","70",384
1,"98150175-dc15-4e78-a850-c4914029df2f","16008","10","24",390
1,"98150175-dc15-4e78-a850-c4914029df2f","6218","20","53",780
1,"98150175-dc15-4e78-a850-c4914029df2f","9333","10","22",390
1,"98150175-dc15-4e78-a850-c4914029df2f","11469.13","16","34",624
1,"98150175-dc15-4e78-a850-c4914029df2f","4000","15","35","600"
1,"98150175-dc15-4e78-a850-c4914029df2f","24480","17","40",663
1,"98150175-dc15-4e78-a850-c4914029df2f","26733","20","36","724"
1,"98150175-dc15-4e78-a850-c4914029df2f","2500","11","20",396
1,"88535016-2609-4cb5-9150-4263d6b0fa20","16887","18","67",648
1,"88535016-2609-4cb5-9150-4263d6b0fa20","1587460","23","68",828
1,"88535016-2609-4cb5-9150-4263d6b0fa20","35351","31","126",713
4,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","60697","21","114",483
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","66700","40","160",920
4,"98150175-dc15-4e78-a850-c4914029df2f","43000","18","87","700"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","14238","10","25","320"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","9150.5","12","61","470"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","37276.55","18","96","582"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","18479.28","20","69",460
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","80040","24","148","900"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","48024","30","194","1157"
4,"98150175-dc15-4e78-a850-c4914029df2f","84042","42","197",966
4,"98150175-dc15-4e78-a850-c4914029df2f","12.5","42","236",1260
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","2270.9","10","43","300"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","8671","8","10",240
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","6800","24","87",720
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","15723.1","18","55","601"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","2688","12","42","436"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","9134","57","184",1710
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","66660","20","47","748"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","70035","43","125",1290
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","70702","55","183",1485
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","13720","15","35","610"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8004","7","7","210"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","11718","10","25","343"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8670","8","21","215"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","46690","31","123",837
4,"4b994da8-3732-45fe-9545-b2c3e56effda","64032","56","260",1512
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","12000","4","7","154"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","27618","9","25",306
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","27000","34","121",1156
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","52826","39","152",1326
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","3935300","39","251","1329"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","55227.6","16","119",496
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","40020","11","55","350"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","61364","18","92","665"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","36818.4","18","87",558
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","9004.5","30","131",930
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","56428.2","18","66",558
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","6628.52","12","75","432"
1,"81be4064-239a-403d-bbbc-db939d487b88","23345","27","79",837
1,"81be4064-239a-403d-bbbc-db939d487b88","15000","30","40","700"
1,"81be4064-239a-403d-bbbc-db939d487b88","24552","16","41","557"
1,"81be4064-239a-403d-bbbc-db939d487b88","5700","12","14","461"
4,"81be4064-239a-403d-bbbc-db939d487b88","43021.5","25","119",950
4,"81be4064-239a-403d-bbbc-db939d487b88","60935","38","152",1444
4,"81be4064-239a-403d-bbbc-db939d487b88","176088","48","240",1824
4,"81be4064-239a-403d-bbbc-db939d487b88","667","6","33",228
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","4.1858","36","90",1368
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","7560","15","41","600"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","14007","10","25",250
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","15400","14","40","528"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","14712","12","58",300
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","19000","22","51",550
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","21979","18","48",450
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","22230.6","19","42","716"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","20","72","152",1800
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","2304","6","21",150
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","10432","25","80",550
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","173420","39","201",858
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","8640","24","69",528
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","29748.2","36","27",792
0,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","6247","8","32","250"
4,"88535016-2609-4cb5-9150-4263d6b0fa20","44422","18","130","722"
4,"88535016-2609-4cb5-9150-4263d6b0fa20","101384","40","151",880
1,"98150175-dc15-4e78-a850-c4914029df2f","60028","48","137","1050"
1,"98150175-dc15-4e78-a850-c4914029df2f","16675","17","130",374
1,"98150175-dc15-4e78-a850-c4914029df2f","38080","20","20","600"
1,"98150175-dc15-4e78-a850-c4914029df2f","3.7908","35","134",1015
1,"98150175-dc15-4e78-a850-c4914029df2f","10731","17","119",493
1,"98150175-dc15-4e78-a850-c4914029df2f","19500","11","34","393"
1,"98150175-dc15-4e78-a850-c4914029df2f","7785.5","10","21","376"
1,"98150175-dc15-4e78-a850-c4914029df2f","28000","15","106","592"
1,"98150175-dc15-4e78-a850-c4914029df2f","11339","8","21","204"
1,"98150175-dc15-4e78-a850-c4914029df2f","10864","7","35","242"
1,"98150175-dc15-4e78-a850-c4914029df2f","30000","29","120",841
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8233","18","57",522
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8137.4","8","20","200"
4,"98150175-dc15-4e78-a850-c4914029df2f","30015","19","104",684
4,"98150175-dc15-4e78-a850-c4914029df2f","10","55","299",1980
4,"98150175-dc15-4e78-a850-c4914029df2f","98716","33","203",1188
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","30015","27","98",891
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","30015","27","98",891
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","20010","40","76","1200"
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","133400","41","180",1353
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","25851","30","73","1028"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","22011","32","96",1056
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","30682","18","54",594
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","12590","22","57","860"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","19340","13","32",260
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","4522","8","19","262"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","13560","10","18","390"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","23088","42","108",840
4,"4b994da8-3732-45fe-9545-b2c3e56effda","3.8","30","149",600
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","53760","42","114",840
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","6400","6","11","187"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","37850","17","42","543"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","6600","6","13","182"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","4.5","8","17","260"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","13750","12","25","400"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","26947","24","76",888
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","302","13","30","403"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","41646","27","96",999
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","73370","54","207",1998
0,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","4900","21","96","800"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","32400","31","101",1147
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","24012","11","44","421"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","103635","62","209",1488
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","59475","25","90",600
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","100913","44","145",1056
4,"4b994da8-3732-45fe-9545-b2c3e56effda","51592","48","294",1152
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","30795","34","119",816
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","35471","26","92","993"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","100913","44","145",1364
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","100913","44","145",1364
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","30795","34","119",1054
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","37135","25","77","887"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","86710","56","260",1736
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8515","24","91",744
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8100","15","35",465
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","3818.4","12","47","461"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","17290","74","271",2072
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","2453","7","34","200"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","9999","7","20","156"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","5498","24","68",672
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","1700","9","41","300"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","2","13","56","525"
1,"81be4064-239a-403d-bbbc-db939d487b88","14073.7","36","108",1260
1,"81be4064-239a-403d-bbbc-db939d487b88","19885","32","86",1120
1,"81be4064-239a-403d-bbbc-db939d487b88","16675","18","57","662"
1,"81be4064-239a-403d-bbbc-db939d487b88","13346","16","42","586"
1,"81be4064-239a-403d-bbbc-db939d487b88","11005.5","20","54",700
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","17290","75","271",2625
1,"81be4064-239a-403d-bbbc-db939d487b88","8660","11","28","336"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","59363","60","245",1320
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","19942","16","52",352
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","9671.5","10","25",220
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","14007","10","21","387"
4,"81be4064-239a-403d-bbbc-db939d487b88","14088.80","18","81","700"
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","73370","36","182",792
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","43290","30","160",1170
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","53336","56","100","1400"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","73326","36","180",1404
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","106720","54","260",2106
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","60697","50","208",1950
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","54694","24","82","959"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","86176.4","54","274",2106
1,"4b994da8-3732-45fe-9545-b2c3e56effda","60030","108","280",4212
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","10796","24","90",624
4,"4b994da8-3732-45fe-9545-b2c3e56effda","34217","6","48",156
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","51359","22","90",572
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","53000","24","127",624
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","16008","34","108",782
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","12000","52","181",1196
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","33350","27","93",621
0,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","5978","31","140",713
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","53360","38","177",874
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","8851.09","51","124",1173
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","34593","90","278",2700
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","24500","60","143",1800
1,"81be4064-239a-403d-bbbc-db939d487b88","21344","40","140",1200
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","7050","25","67",750
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","7050","25","67",750
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8660","22","69",660
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8700","42","117",1554
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","15768","16","44",592
4,"81be4064-239a-403d-bbbc-db939d487b88","33680","10","46",370
4,"81be4064-239a-403d-bbbc-db939d487b88","59363","16","98",544
4,"81be4064-239a-403d-bbbc-db939d487b88","33610.13","18","84",612
4,"81be4064-239a-403d-bbbc-db939d487b88","64032","16","91",544
4,"81be4064-239a-403d-bbbc-db939d487b88","52693","14","73",294
4,"81be4064-239a-403d-bbbc-db939d487b88","50434","14","97",294
4,"81be4064-239a-403d-bbbc-db939d487b88","38860","20","116",420
4,"81be4064-239a-403d-bbbc-db939d487b88","20010","11","30","300"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","44975","17","88",357
4,"81be4064-239a-403d-bbbc-db939d487b88","64032","16","91",336
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","48200","26","90",546
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","42323","24","93",696
4,"81be4064-239a-403d-bbbc-db939d487b88","10","53","273",1537
4,"81be4064-239a-403d-bbbc-db939d487b88","95381","35","199",1015
4,"81be4064-239a-403d-bbbc-db939d487b88","66700","11","56",319
4,"81be4064-239a-403d-bbbc-db939d487b88","64032","16","91",400
4,"4b994da8-3732-45fe-9545-b2c3e56effda","81374","64","274",1600
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","8671","10","23","402"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","23374.05","15","34","595"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","20010","17","37",425
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","33000","20","36","786"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","13806.9","22","58",704
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40626","40","140",1280
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","64323","64","194",2048
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","65810","48","126","1297"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","42201","12","79",384
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","42201","12","79",384
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","43204","20","70",640
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","169300","18","71",576
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","61124.35","22","73",638
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","44602","16","54",464
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","38785","16","52",464
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","40020","15","58",435
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","29610","24","103",696
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40626","40","140",1160
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","6603.3","40","128",1440
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","120060","36","162",1296
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","11672.5","19","85",684
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","73370","60","240",2160
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","200100","66","280",1518
1,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","16474.9","32","114",736
4,"df664340-2ac4-47ea-8b6e-5a53094772ec","28519","32","141",736
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","40687","26","86",598
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","23325","10","31",230
1,"4b994da8-3732-45fe-9545-b2c3e56effda","19980","28","117",560
1,"4b994da8-3732-45fe-9545-b2c3e56effda","26680","40","156","1500"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","10800","8","20","310"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","19000","12","33","479"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","8680.82","20","56",400
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","40687","22","109",440
