typeNameIndex,cityGuid,classCount,teacher,student
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","88",864
4,"46734f5c-e10c-424d-ad8a-359ace097739","28","92",672
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","12","34",288
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","25","63",775
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","16","43","613"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21","49","850"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","24","56","892"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21","68",651
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","63","963"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13","44",403
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","80","1200"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","114",930
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","82",672
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22","61","869"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","69","1202"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14","41",392
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","18","44",504
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","26","62",728
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21","43",588
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","12","24",336
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","26","57",910
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25","78",875
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","71",1050
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","27","64",594
1,"9d0ed651-608a-4415-b3b3-49caae75610a","9","20",198
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","19","59",418
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","58",528
1,"9d0ed651-608a-4415-b3b3-49caae75610a","30","70",1170
4,"46734f5c-e10c-424d-ad8a-359ace097739","24","100",936
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35","87",1365
4,"46734f5c-e10c-424d-ad8a-359ace097739","22","69",858
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12","45",468
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","82",624
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","22","53",572
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12","38",312
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","70",624
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21","60","826"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31","90",713
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","17","40","672"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","31","79",713
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","120",828
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","26","89",598
1,"9d0ed651-608a-4415-b3b3-49caae75610a","17","48",510
1,"9d0ed651-608a-4415-b3b3-49caae75610a","12","27","403"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","6","200","200"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","12","25",360
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","36","89",1080
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","40","106",1200
1,"9d0ed651-608a-4415-b3b3-49caae75610a","48","100",1776
1,"9d0ed651-608a-4415-b3b3-49caae75610a","29","114",1073
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","55","197",2035
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","76","283",2584
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","38","158",1292
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","45","141",1530
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","69","953"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","60","220",2040
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","70",504
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22","61","869"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","18","67",378
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12","33",252
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","25","91",525
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","48","208",1008
1,"9d0ed651-608a-4415-b3b3-49caae75610a","20","50","758"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","24","60",672
1,"9d0ed651-608a-4415-b3b3-49caae75610a","22","43","876"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","18","37",504
1,"9d0ed651-608a-4415-b3b3-49caae75610a","12","33",336
1,"9d0ed651-608a-4415-b3b3-49caae75610a","24","31","625"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31","84",868
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23","60",644
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","18","51",504
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","45","168",1260
1,"9d0ed651-608a-4415-b3b3-49caae75610a","32","77","1085"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","65",600
1,"9d0ed651-608a-4415-b3b3-49caae75610a","25","53",625
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","81",750
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","65","1100"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","90",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22","62",704
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","72",768
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","46","167",1472
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","74",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","90",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","82","621"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","18","58",522
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26","54","700"
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","32","102",928
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","25","84",725
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","61",696
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21","62","800"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","78",864
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","31","108",1116
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23","69",828
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23","66",529
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","103",828
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","20","54",460
4,"46734f5c-e10c-424d-ad8a-359ace097739","39","143",897
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","88",690
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","17","50",391
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","60","950"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","50","160",1000
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","18","50",360
1,"9d0ed651-608a-4415-b3b3-49caae75610a","25","50",500
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","28","78",756
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","24","81",648
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","35","115",945
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31","88",1054
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25","67",850
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","32","95",992
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","77","277",2387
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25","64",950
4,"d2049815-f99a-47ed-ae3b-0ce3a61bf5d3","60","235",2280
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","16","67",608
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","48","188",1680
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","48","197",1680
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","36","200",1260
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","26","95",572
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","72",696
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","152",1392
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31","97",899
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54","168",1404
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23","80",598
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","37","121",962
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20","72",660
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","68",630
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","50","218",1050
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","69","953"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","125",1406
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","80","224",2960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","60","1000"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22","68","900"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25","67",925
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23","67",851
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","60","1000"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","32","95",768
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","39","140",936
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54","204",1296
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27","93",648
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","120",912
4,"9d0ed651-608a-4415-b3b3-49caae75610a","36","106",756
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20","70",420
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","80","224",2240
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","60",1008
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","80","224",2880
4,"9d0ed651-608a-4415-b3b3-49caae75610a","42","174",1512
4,"9d0ed651-608a-4415-b3b3-49caae75610a","41","174",1476
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","52","162",1664
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","27","64",864
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","80","224",2560
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","27","64",864
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","32","116",1248
4,"58926b20-aa05-4269-82aa-4bccbe054bdc","62","207",1674
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","48","70","1353"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","37","142",999
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","22","73",594
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","69","294",1587
4,"ba7579e1-da12-4f1b-a02a-10038f630a82","44","149",1364
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","48","178",1296
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","66","257",1782
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","110",648
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26","111",884
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","168",1428
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","52","106",1768
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","220",1428
4,"ba7579e1-da12-4f1b-a02a-10038f630a82","29","92",638
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","57","260",1254
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","37","142",814
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","120",792
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","57","260",2166
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","45","141",1710
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","92",1368
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","145",1368
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","164",1520
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","146",1040
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","68","262",1768
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","60","235",1560
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28","110",728
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","152",1584
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","126",1188
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","169",1254
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","74","258",2442
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","15","48",495
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","132",1254
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","140",1044
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","156",1044
4,"58926b20-aa05-4269-82aa-4bccbe054bdc","77","300",2233
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","32","76",928
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","15","74",435
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","52","162",1924
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","121",1776
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28","111",1036
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","77",990
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","39","170",1287
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","158",1188
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","68","168",2244
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","135",720
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","146",720
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","110","1200"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35","160",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35","95",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","17","50","510"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35","141",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","110",672
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54","215",1512
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26","70","1000"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33","131",924
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","191",864
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","120",864
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","186",1536
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","150",1152
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","54","257",2106
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","44","165",1716
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","169",1872
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","19","70",741
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","20","69",780
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28","71",1092
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","36","108",1260
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","120",1470
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","50","200",1750
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","36","132",1260
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","169",1330
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","133",828
4,"e6958714-65ce-4e9b-bd19-cb83768a355b","39","180",897
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","226",966
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","16","77",624
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","39","116",1521
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","152",1872
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","41","131","1621"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","96",936
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","106",1638
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","52","106",2028
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","68","168",1836
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","141",1026
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","190",972
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","77",810
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","22","60",594
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","73","285",2482
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26","111",884
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","20","60",680
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","21","108",630
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","31","105",930
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","145",1080
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","60","273",1800
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","54","230",2052
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21","67",798
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","29","106",1102
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","24","50","750"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","34","108",1292
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","40","100",1520
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","18","64",450
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","38","158",950
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","46","175",1150
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","36","140",900
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","48","168",1200
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","40","145",1000
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","76","283",1672
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","60","220",1320
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","56","198",1232
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","40","226",1160
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","14","63",406
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","47","171",1363
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","46","167",1334
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","24","104",696
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","24","82",600
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","20","76","773"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","37","142",925
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28","111",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28","110",700
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","55","197",1815
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","64","261",2112
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","77","277",2541
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42","198",840
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","60","300",1200
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","146",1480
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","66","257",2442
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","110",888
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","38","138",1406
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","164",1480
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20","76",480
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33","131",792
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24","110",576
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","39","170",936
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","36","130",864
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","44","220",1364
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","39","158",1209
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","200",1240
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","77",930
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","32","140",896
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","31","28","1168"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","56","245",1568
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","158",1260
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","15","74",525
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54","221",1890
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","48","186",1680
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36","150",1152
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","44","116",1408
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","167",960
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","25","100",800
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40","146",1560
4,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","37","120","1500"
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","26","62",1014
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","27","79",1053
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","37","172",1443
4,"09173187-a99a-463e-be78-5494aafd179b","52","190",1352
1,"6f178d7d-f2eb-40b2-87b9-51195441c16e","12","34",312
4,"902a677d-17eb-4932-8bea-4e770694e65a","20","93",520
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","34","158",782
1,"6f178d7d-f2eb-40b2-87b9-51195441c16e","11","30",253
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","12","28",276
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13","40",299
4,"d3462aa5-ccee-485a-8054-d2906ccbc6c4","42","132",966
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","10","19",230
4,"9f6e6c2e-c49c-45ee-ac8c-4d21cdb85491","26","98",598
4,"8dbb0570-0d6d-48dc-84a4-e993107cc41a","52","188",1560
1,"c8f27892-f5d4-4fa2-a36b-d7ce35615f0a","25","73","1000"
1,"8a795994-5a79-40d8-8676-2adbb8530c18","25","60",750
1,"33e919a3-872e-4f0c-95bc-cdb5afe8b4ed","12","34",468
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","12","24",432
4,"33e919a3-872e-4f0c-95bc-cdb5afe8b4ed","35","115",1120
1,"9d0ed651-608a-4415-b3b3-49caae75610a","12","34",348
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","98",630
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33","133",1122
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","36","119",1404
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21","60",504
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","37","176",1184
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30","120",810
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","24","65",888
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","14","41",322
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","44","152",1320
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","24","53",720
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","28","64",840
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","26","55",780
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","12","22",444
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","18","48",666
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","31","90",1147
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","18","45",612
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","24","70",816
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","32","96","1300"
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","12","27",408
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","20","43",680
1,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","19","64",399
4,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","45","125",945
4,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","50","150",1050
4,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","28","88",588
4,"ZS9584C5E5-3741-442A-BC8D-FC7AF7879310","45","130",945
